subject,phase,trial_global,block_type_raw,condition_raw,resp_raw,acc_raw,onset_abs_raw,keypress_abs_raw,rt_raw,block_type_proc,condition_proc,acc_proc,rt_proc,_merge,diff_ms,mismatch_reason
S005,1.0,51,正式,Congruent,b,1.0,366.09966199996416,367.1517875000136,1.052125500049442,正式,Congruent,1.0,1.052125500049442,both,0.0,
S005,1.0,52,正式,Congruent,,0.0,372.1014702999965,,,正式,Congruent,0.0,,both,,
S005,1.0,53,正式,Congruent,,0.0,378.1034010000294,,,正式,Congruent,0.0,,both,,
S005,1.0,54,正式,Congruent,,0.0,384.1044583000476,,,正式,Congruent,0.0,,both,,
S005,1.0,55,正式,Congruent,,0.0,390.1056343000382,,,正式,Congruent,0.0,,both,,
S005,1.0,56,正式,Congruent,b,1.0,396.09109610004816,397.2419908000156,1.1508946999674663,正式,Congruent,1.0,1.1508946999674663,both,0.0,
S005,1.0,57,正式,Congruent,,0.0,402.0925681999652,,,正式,Congruent,0.0,,both,,
S005,1.0,58,正式,Congruent,b,1.0,408.0940897000255,409.26156210002955,1.1674724000040442,正式,Congruent,1.0,1.1674724000040442,both,0.0,
S005,1.0,59,正式,Congruent,,0.0,414.0958311000141,,,正式,Congruent,0.0,,both,,
S005,1.0,60,正式,Congruent,b,1.0,420.0974744999549,421.11595879995735,1.0184843000024555,正式,Congruent,1.0,1.0184843000024555,both,0.0,
S005,2.0,61,練習,Incongruent,b,1.0,516.6729914000025,517.4738343000645,0.8008429000619799,練習,Incongruent,1.0,0.8008429000619799,both,0.0,
S005,2.0,62,練習,Incongruent,b,1.0,522.6750946999528,523.5109498000238,0.8358551000710577,練習,Incongruent,1.0,0.8358551000710577,both,0.0,
S005,2.0,63,練習,Incongruent,y,1.0,528.6766375000589,529.4617326000007,0.7850950999418274,練習,Incongruent,1.0,0.7850950999418274,both,0.0,
S005,2.0,64,練習,Incongruent,b,1.0,534.6606716000242,535.3619427999947,0.7012711999705061,練習,Incongruent,1.0,0.7012711999705061,both,0.0,
S005,2.0,65,練習,Incongruent,b,1.0,540.6631809000392,541.6644714999711,1.0012905999319628,練習,Incongruent,1.0,1.0012905999319628,both,0.0,
S005,2.0,66,練習,Incongruent,y,1.0,546.6640326000052,547.5493069000077,0.885274300002493,練習,Incongruent,1.0,0.885274300002493,both,0.0,
S005,2.0,67,練習,Incongruent,y,1.0,552.6671641999856,553.6510306999553,0.9838664999697356,練習,Incongruent,1.0,0.9838664999697356,both,0.0,
S005,2.0,68,練習,Incongruent,y,1.0,558.6684226000216,559.5858721999684,0.917449599946849,練習,Incongruent,1.0,0.917449599946849,both,0.0,
S005,2.0,69,練習,Incongruent,y,1.0,564.6701837000437,565.8210210000398,1.1508372999960557,練習,Incongruent,1.0,1.1508372999960557,both,0.0,
S005,2.0,70,練習,Incongruent,y,1.0,570.670760900015,571.6720226999605,1.001261799945496,練習,Incongruent,1.0,1.001261799945496,both,0.0,
S005,2.0,71,正式,Incongruent,y,1.0,586.7251904000295,587.6596307000145,0.934440299984999,正式,Incongruent,1.0,0.934440299984999,both,0.0,
S005,2.0,72,正式,Incongruent,,0.0,592.710608500056,,,正式,Incongruent,0.0,,both,,
S005,2.0,73,正式,Incongruent,,0.0,598.7123098999728,,,正式,Incongruent,0.0,,both,,
S005,2.0,74,正式,Incongruent,b,1.0,604.7137111000484,605.4827413000166,0.7690301999682561,正式,Incongruent,1.0,0.7690301999682561,both,0.0,
S005,2.0,75,正式,Incongruent,y,1.0,610.7153723000083,612.0659730000189,1.3506007000105456,正式,Incongruent,1.0,1.3506007000105456,both,0.0,
S005,2.0,76,正式,Incongruent,y,1.0,616.7166081999894,618.1351346999872,1.4185264999978244,正式,Incongruent,1.0,1.4185264999978244,both,0.0,
S005,2.0,77,正式,Incongruent,y,1.0,622.7178670000285,623.9695123999845,1.2516453999560326,正式,Incongruent,1.0,1.2516453999560326,both,0.0,
S005,2.0,78,正式,Incongruent,,0.0,628.7214965999592,,,正式,Incongruent,0.0,,both,,
S005,2.0,79,正式,Incongruent,,0.0,634.72174920002,,,正式,Incongruent,0.0,,both,,
S005,2.0,80,正式,Incongruent,y,1.0,640.7236800000537,641.7425802999642,1.018900299910456,正式,Incongruent,1.0,1.018900299910456,both,0.0,
S005,2.0,81,正式,Incongruent,b,1.0,656.7110916000092,657.5440136999823,0.8329220999730751,正式,Incongruent,1.0,0.8329220999730751,both,0.0,
S005,2.0,82,正式,Incongruent,b,1.0,662.7109648999758,663.6800746000372,0.9691097000613808,正式,Incongruent,1.0,0.9691097000613808,both,0.0,
S005,2.0,83,正式,Incongruent,b,1.0,668.7144405000145,670.0487134000286,1.3342729000141844,正式,Incongruent,1.0,1.3342729000141844,both,0.0,
S005,2.0,84,正式,Incongruent,b,1.0,674.7150160999736,675.5354185999604,0.8204024999868125,正式,Incongruent,1.0,0.8204024999868125,both,0.0,
S005,2.0,85,正式,Incongruent,b,1.0,680.7179811999667,681.3867128000129,0.6687316000461578,正式,Incongruent,1.0,0.6687316000461578,both,0.0,
S005,2.0,86,正式,Incongruent,y,1.0,686.7193557999562,687.4874988000374,0.7681430000811815,正式,Incongruent,1.0,0.7681430000811815,both,0.0,
S005,2.0,87,正式,Incongruent,b,1.0,692.7210957000498,693.6061379000312,0.8850421999813989,正式,Incongruent,1.0,0.8850421999813989,both,0.0,
S005,2.0,88,正式,Incongruent,y,1.0,698.7228529000422,700.090136499959,1.3672835999168456,正式,Incongruent,1.0,1.3672835999168456,both,0.0,
S005,2.0,89,正式,Incongruent,y,1.0,704.723881999962,705.6749433999648,0.9510614000028,正式,Incongruent,1.0,0.9510614000028,both,0.0,
S005,2.0,90,正式,Incongruent,,0.0,710.7256177000236,,,正式,Incongruent,0.0,,both,,
S005,2.0,91,正式,Incongruent,b,1.0,726.7132287999848,727.9484533000505,1.2352245000656694,正式,Incongruent,1.0,1.2352245000656694,both,0.0,
S005,2.0,92,正式,Incongruent,b,1.0,732.7150297999615,734.1355732000666,1.420543400105089,正式,Incongruent,1.0,1.420543400105089,both,0.0,
S005,2.0,93,正式,Incongruent,b,1.0,738.7163635999896,739.5520308000268,0.8356672000372782,正式,Incongruent,1.0,0.8356672000372782,both,0.0,
S005,2.0,94,正式,Incongruent,y,1.0,744.718850000063,745.7513014000142,1.032451399951242,正式,Incongruent,1.0,1.032451399951242,both,0.0,
S005,2.0,95,正式,Incongruent,y,1.0,750.7197257999796,751.8883503000252,1.1686245000455528,正式,Incongruent,1.0,1.1686245000455528,both,0.0,
S005,2.0,96,正式,Incongruent,b,1.0,756.7217935000081,757.5723802000284,0.850586700020358,正式,Incongruent,1.0,0.850586700020358,both,0.0,
S005,2.0,97,正式,Incongruent,y,1.0,762.7230164000066,763.6404649000615,0.9174485000548884,正式,Incongruent,1.0,0.9174485000548884,both,0.0,
S005,2.0,98,正式,Incongruent,b,1.0,768.7239274999592,769.5583963000681,0.8344688001088798,正式,Incongruent,1.0,0.8344688001088798,both,0.0,
S005,2.0,99,正式,Incongruent,y,0.0,774.7267774000065,775.8442121000262,1.1174347000196576,正式,Incongruent,0.0,1.1174347000196576,both,0.0,
S005,2.0,100,正式,Incongruent,b,1.0,780.711427400005,781.4290191000327,0.7175917000276968,正式,Incongruent,1.0,0.7175917000276968,both,0.0,
S005,2.0,101,正式,Incongruent,,0.0,796.7155016000615,,,正式,Incongruent,0.0,,both,,
S005,2.0,102,正式,Incongruent,y,1.0,802.7166903000325,803.5019943000516,0.7853040000190958,正式,Incongruent,1.0,0.7853040000190958,both,0.0,
S005,2.0,103,正式,Incongruent,b,1.0,808.7193118999712,809.4863668000326,0.7670549000613391,正式,Incongruent,1.0,0.7670549000613391,both,0.0,
S005,2.0,104,正式,Incongruent,y,1.0,814.7205647999654,815.7546613999875,1.034096600022167,正式,Incongruent,1.0,1.034096600022167,both,0.0,
S005,2.0,105,正式,Incongruent,b,1.0,820.7218074999982,821.4238190000178,0.7020115000195801,正式,Incongruent,1.0,0.7020115000195801,both,0.0,
S005,2.0,106,正式,Incongruent,y,1.0,826.7238338000607,827.4916158999549,0.767782099894248,正式,Incongruent,1.0,0.767782099894248,both,0.0,
S005,2.0,107,正式,Incongruent,b,1.0,832.7254403999541,833.3943264000118,0.6688860000576824,正式,Incongruent,1.0,0.6688860000576824,both,0.0,
S005,2.0,108,正式,Incongruent,y,1.0,838.7109535000054,839.8448421000503,1.1338886000448838,正式,Incongruent,1.0,1.1338886000448838,both,0.0,
S005,2.0,109,正式,Incongruent,,0.0,844.7114486000501,,,正式,Incongruent,0.0,,both,,
S005,2.0,110,正式,Incongruent,,0.0,850.7132132999832,,,正式,Incongruent,0.0,,both,,
S005,2.0,111,正式,Incongruent,b,1.0,866.7189592999639,867.8020587000065,1.0830994000425562,正式,Incongruent,1.0,1.0830994000425562,both,0.0,
S005,2.0,112,正式,Incongruent,y,1.0,872.7195623000152,874.1213923000032,1.401829999987967,正式,Incongruent,1.0,1.401829999987967,both,0.0,
S005,2.0,113,正式,Incongruent,b,1.0,878.721137000015,879.5555970000569,0.8344600000418723,正式,Incongruent,1.0,0.8344600000418723,both,0.0,
S005,2.0,114,正式,Incongruent,b,1.0,884.7235719000455,885.5396089999704,0.8160370999248698,正式,Incongruent,1.0,0.8160370999248698,both,0.0,
S005,2.0,115,正式,Incongruent,b,1.0,890.7238457000349,891.4921073999722,0.768261699937284,正式,Incongruent,1.0,0.768261699937284,both,0.0,
S005,2.0,116,正式,Incongruent,b,1.0,896.7260203000624,897.3761934000067,0.650173099944368,正式,Incongruent,1.0,0.650173099944368,both,0.0,
S005,2.0,117,正式,Incongruent,y,1.0,902.7109283000464,903.6456876000157,0.9347592999693006,正式,Incongruent,1.0,0.9347592999693006,both,0.0,
S005,2.0,118,正式,Incongruent,,0.0,908.7121412999696,,,正式,Incongruent,0.0,,both,,
S005,2.0,119,正式,Incongruent,b,1.0,914.714551400044,915.9829472999554,1.268395899911411,正式,Incongruent,1.0,1.268395899911411,both,0.0,
S005,2.0,120,正式,Incongruent,y,1.0,920.7157027999638,921.5008453000337,0.7851425000699237,正式,Incongruent,1.0,0.7851425000699237,both,0.0,
